ClientGroupName,ClientName,BillingStartDate,EIN,ClientDivisionName,ClientID,ClientDivisionID,Active,ClientAlternate,DeactivationDate,DivisionName
Brea James-Rhone - NY State Continuation,"Perry's Ice Cream Company, Inc.",20210501,160711501,,1153,1926,Active,BENPERICE,,FT Regular
Brea James-Rhone - NY State Continuation,"Perry's Ice Cream Company, Inc.",20210501,160711501,,1153,1928,Active,BENPERICE,,FT Union
Brea James-Rhone - NY State Continuation,"Perry's Ice Cream Company, Inc.",20210501,160711501,,1153,1927,Active,BENPERICE,,Owners
Brea James-Rhone - NY State Continuation,"Perry's Ice Cream Company, Inc.",20210501,160711501,,1153,1924,Active,BENPERICE,,"Perry's Ice Cream Company, Inc."
Brea James-Rhone - NY State Continuation,"Perry's Ice Cream Company, Inc.",20210501,160711501,,1153,1930,Active,BENPERICE,,PT Out of Area
Brea James-Rhone - NY State Continuation,"Perry's Ice Cream Company, Inc.",20210501,160711501,,1153,1925,Active,BENPERICE,,PT Regular
Brea James-Rhone - NY State Continuation,"Perry's Ice Cream Company, Inc.",20210501,160711501,,1153,1929,Active,BENPERICE,,PT Union
Brea James-Rhone - NY State Continuation,The Benchmark Company LLC,20100301,651172185,,9,9,Active,BEN9BENCH,,The Benchmark Company
Brea James-Rhone - NY State Continuation,The Bronx Charter School for Children,20210901,711551706,,1235,2063,Active,BENBRONXC,,The Bronx Charter School for Children
Brea James-Rhone - NY State Continuation,WhyHunger Inc.,20211101,132805575,,1265,2118,Active,BENWHYHUN,,WhyHunger Inc.
Brea James-Rhone - Texas State Continuation,1 Source,20200101,522160405,,825,1205,Active,BEN91SRCE,,1 Source
Brea James-Rhone - Texas State Continuation,"Aire Technics, Inc.",20190601,760189873,,688,1000,Active,BEN9AIRET,,"Aire Technics, Inc."
Brea James-Rhone - Texas State Continuation,"Apache Steel Works, LLC",20200201,471851120,,885,1284,Active,BEN9ASWORK,,"Apache Steel Works, LLC"
Brea James-Rhone - Texas State Continuation,"Centaurus Technology Parterners, LLC",20190901,205344883,,762,1119,Active,BEN9CTECP,,"Centaurus Technology Parterners, LLC"
Brea James-Rhone - Texas State Continuation,Clarksons Platou Shipping Services USA LLC,20181201,710894116,,614,892,Active,BENCLRKSN,,Clarksons Platou Shipping Services USA LLC
Brea James-Rhone - Texas State Continuation,"ClosedLoop.ai, Inc.",20210901,815276689,,1236,2064,Active,BENCLOSLO,,"ClosedLoop.ai, Inc."
Brea James-Rhone - Texas State Continuation,Conceptum Logistics,20161001,264361892,,291,398,Active,BEN9CONLO,,Conceptum Logistics
Brea James-Rhone - Texas State Continuation,"Emerald Standard Services, Inc.",20191101,800004612,,767,1124,Active,BEN9EMERA,,"Emerald Standard Services, Inc."
Brea James-Rhone - Texas State Continuation,Flexera Global Inc,20200101,272223690,,692,1006,Active,BEN9FLEXG,,Flexera Global Inc
Brea James-Rhone - Texas State Continuation,InControl Technologies LLC,20210701,721352192,,1233,2054,Active,BENINCNTL,,InControl Technologies LLC
Brea James-Rhone - Texas State Continuation,Levan Group 1 LP,20200401,760575111,,849,1238,Active,BEN9LEVAN,,Levan Group 1 LP
Brea James-Rhone - Texas State Continuation,PINNACLE POOLS OF TX INC,20181201,760590836,,617,895,Active,BEN9PPTX,,PINNACLE POOLS OF TX INC
Brea James-Rhone - Texas State Continuation,Rite Software Solutions and Services LLC,20191201,204209523,,820,1196,Active,BEN9RITES,,Rite Software Solutions and Services LLC
Brea James-Rhone - Texas State Continuation,"RV Station, Ltd.",20210501,742972085,,1147,1917,Active,BEN9RVSTA,,RSB College Station -160000A523
Brea James-Rhone - Texas State Continuation,"RV Station, Ltd.",20210501,742972085,,1147,1918,Active,BEN9RVSTA,,RSC Cleveland -160000B523
Brea James-Rhone - Texas State Continuation,"RV Station, Ltd.",20210501,742972085,,1147,1916,Active,BEN9RVSTA,,RSD Donna - 160000C523
Brea James-Rhone - Texas State Continuation,"RV Station, Ltd.",20210501,742972085,,1147,1922,Active,BEN9RVSTA,,RSK Katy - 160000D523
Brea James-Rhone - Texas State Continuation,"RV Station, Ltd.",20210501,742972085,,1147,1919,Active,BEN9RVSTA,,RSM Corporate - 160000I523
Brea James-Rhone - Texas State Continuation,"RV Station, Ltd.",20210501,742972085,,1147,1914,Active,BEN9RVSTA,,RSN Nacogdoches - 160000E523
Brea James-Rhone - Texas State Continuation,"RV Station, Ltd.",20210501,742972085,,1147,1920,Active,BEN9RVSTA,,RST Colbert - 160000F523
Brea James-Rhone - Texas State Continuation,"RV Station, Ltd.",20210501,742972085,,1147,1921,Active,BEN9RVSTA,,RSW Waco - 160000G523
Brea James-Rhone - Texas State Continuation,"RV Station, Ltd.",20210501,742972085,,1147,1915,Active,BEN9RVSTA,,RSY Tyler - 160000H523
Brea James-Rhone - Texas State Continuation,"RV Station, Ltd.",20210501,742972085,,1147,1908,Active,BEN9RVSTA,,"RV Station, Ltd."
Brea James-Rhone - Texas State Continuation,"Tea Craft Two, LLC",20200201,300741552,,848,1237,Active,BEN9TEACT,,"Tea Craft Two, LLC"
Brea James-Rhone - Texas State Continuation,"Tea Craft Two, LLC",20200201,300741552,,848,1244,Active,BEN9TEACT,,The Steeping Room
Brea James-Rhone - Texas State Continuation,Toby Richey and Associates Inc.,20170101,562350976,,340,471,Active,BEN9TOBYR,,Toby Richey and Associates Inc.
Brea James-Rhone - Texas State Continuation,"Venatore, LLC",20210101,208250215,,1007,1556,Active,BEN9VENAT,,"Venatore, LLC"
Brea James-Rhone - Texas State Continuation,VVC of Texas LLC dba Valley Veterinary Care,20200201,814469290,,844,1233,Active,BEN9VVCTX,,VVC of Texas LLC
Brea James-Rhone - Texas State Continuation,"WB PIPELINE, LLC",20210901,824254812,,1242,2075,Active,BENWBPIPE,,CLASS ONE
Brea James-Rhone - Texas State Continuation,"WB PIPELINE, LLC",20210901,824254812,,1242,2074,Active,BENWBPIPE,,CLASS TWO
Brea James-Rhone - Texas State Continuation,"Worldwide Oilfield Machine, Inc.",20200401,742108584,,879,1278,Active,BEN9WWOILM,,"Worldwide Oilfield Machine, Inc."
California Client Base - Kelly Godfrey,"Florence, Inc.",20210901,823835977,,1247,2083,Active,BENFLOINC,,"Florence, Inc."
California Client Base - Kelly Godfrey,"Gemini Health, LLC",20210401,471582691,,1103,1677,Active,BENGEMINI,,"Gemini Health, LLC"
Clarity Benefit Solutions,A Test Company,20200301,220000001,,877,1276,Active,,,A Test Company
Clarity Benefit Solutions,"Beneflex, Inc.",20120801,223205534,,59,53,Active,BENEFSA,,"Beneflex, Inc."
Clarity Benefit Solutions,"Beneflex, Inc.",20120801,223205534,,59,1126,Active,BENEFSA,,Clarity Benefit Solutions
Clarity Benefit Solutions,"Beneflex, Inc.",20120801,223205534,,59,1268,Active,BENEFSA,,FURLOUGH BILLING
Clarity Benefit Solutions,"Beneflex, Inc.",20120801,223205534,,59,1241,Active,BENEFSA,,RETIREE TESTING
Clarity Benefit Solutions,DNU DUPLICATE CybeCys Inc.,20210301,232425267,,1120,1696,Active,ZZZ,,CybeCys Inc.
Clarity Benefit Solutions,DO NOT USE - Cancelled GA MCGUIRK SAND & GRAVEL,20000101,3020702,,1058,1625,Active,,,MCGUIRK SAND & GRAVEL
Clarity Benefit Solutions,do not use -Advanced Battery Concepts,20000301,3254592,,1013,1566,Active,,,do not useAdvanced Battery Concepts
Clarity Benefit Solutions,do not use -Block Electric Company,20210301,998456985,,1009,1558,Active,,,Block Electric Company
Clarity Benefit Solutions,do not use -Ga Advanced Battery Concepts,20000301,5432,,1095,1665,Active,,,Advanced Battery Concepts
Clarity Benefit Solutions,do not use -GA Kieffs Roofing Inc.,20000301,9568,,1042,1610,Active,,,Kieffs Roofing Inc.
Clarity Benefit Solutions,do not use -Ingersoll CM Systems LLC,20000301,620260,,1015,1569,Active,,,Ingersoll CM Systems LLC
Clarity Benefit Solutions,do not use -Ingersoll CM Systems LLC,20000301,620260,,1015,1570,Active,,,Ingersoll Productions Systems LLC
Clarity Benefit Solutions,DO NOT USE 02Women's Medical Center PC,20210301,8765432,,1076,1643,Active,,,Women's Medical Center PC
Clarity Benefit Solutions,do not use Advanced Battery Concepts,20000301,3254592,,1111,1685,Active,,,Advanced Battery Concepts
Clarity Benefit Solutions,DO NOT USE Felicia Scott Test Client DO NOT USE,20000101,994958715,,1033,1601,Active,,,Felicia Scott Test Client
Clarity Benefit Solutions,do not use ga =Harvey Milling Company,20000301,1744621,,1052,1619,Active,,,Harvey Milling Company
Clarity Benefit Solutions,do not use ga-Advanced Battery Concepts,20000301,3254592,,1110,1684,Active,,,Advanced Battery Concepts
Clarity Benefit Solutions,do not use GA-Isabella Community Credit Union,20000301,1646635,,1032,1600,Active,,,Isabella Community Credit Union
Clarity Benefit Solutions,do not use GA-Lor Manufacturing Company Inc.,20000301,9879879,,1057,1624,Active,,,Lor Manufacturing Company Inc.
Clarity Benefit Solutions,do not use Isabella Community Credit Union,20210301,1646635,,1098,1672,Active,,,Isabella Community Credit Union
Clarity Benefit Solutions,DO NOT USE MLT Transport LLC,20210301,1212121,,1067,1634,Active,,,MLT Transport LLC
Clarity Benefit Solutions,DO NOT USE Wendels of Mt. Pleasant,20210301,1212133,,1038,1606,Active,,,Wendels of Mt. Pleasant
Clarity Benefit Solutions,DO NOT USE Wilson Steel-Fab & Machine Inc.,20010101,380000000,,1039,1607,Active,,,Wilson Steel-Fab & Machine Inc.
Clarity Benefit Solutions,do not use Women's Medical Center PC,20210301,998877665,,1043,1611,Active,,,Women's Medical Center PC
Clarity Benefit Solutions,DO NOT USE XWilson Steel-Fab & Machine Inc.2,20210301,998877556,,1040,1608,Active,,,Wilson Steel-Fab & Machine Inc.
Clarity Benefit Solutions,DO NOT USE- Canceled GA McGuirk Group Inc.,20000101,209447,,1077,1644,Active,,,McGuirk Group Inc.
Clarity Benefit Solutions,DO NOT USE-CANCELLED GA-B&B Oilfield Equipment Corp,20000101,2427289,,1000,1537,Active,,,B & B Oilfield Equipment Corp
Clarity Benefit Solutions,DO NOT USE-Wendel's of Mt. Pleasant,20000301,9873214,,1074,1641,Active,,,Wendels of Mt. Pleasant
Clarity Benefit Solutions,DO NOT USE-Women's Medical Center PC,20000301,12121212,,1083,1650,Active,,,Women's Medical Center PC
Clarity Benefit Solutions,DONOTUSE,20210301,0,,1005,1552,Active,,,MCC Pro Tullymore Resort
Clarity Benefit Solutions,Felicia SCOTT-Sample old IRC template,20001001,198225411,,1224,2030,Active,,,Indian River County
Clarity Benefit Solutions,GA ACA Rate Template Client for broker pay,20000301,1234567,,1022,1582,Active,BENCODE,,1
Clarity Benefit Solutions,GA ACA Rate Template Client for broker pay,20000301,1234567,,1022,1583,Active,BENCODE,,2
Clarity Benefit Solutions,GA ACA Rate Template Client for broker pay,20000301,1234567,,1022,1581,Active,BENCODE,,4
Clarity Benefit Solutions,GA ACA Rate Template Client for broker pay,20000301,1234567,,1022,1580,Active,BENCODE,,Custom Heating & Plumbing Inc.
Clarity Benefit Solutions,TEST Company,20190101,0,,869,1266,Active,,,TEST Company
Clarity Benefit Solutions,TEST Company-IRC,20190101,5000674,,1256,2105,Active,,,Test Board of County Commissions (BOCC)
Clarity Benefit Solutions,TEST Company-IRC,20190101,5000674,,1256,2106,Active,,,Test Clerk of Court (COC)
Clarity Benefit Solutions,TEST Company-IRC,20190101,5000674,,1256,2104,Active,,,TEST Company-IRC
Clarity Benefit Solutions,TEST Company-IRC,20190101,5000674,,1256,2107,Active,,,TEST Property Advisors (PA)
Clarity Benefit Solutions,TEST import sample - no good,20190101,8888888,,1255,2100,Active,,,TESTBoard of County Commissions (BOCC)
Clarity Benefit Solutions,TEST import sample - no good,20190101,8888888,,1255,2101,Active,,,TESTClerk of Court (COC)
Clarity Benefit Solutions,TEST import sample - no good,20190101,8888888,,1255,2102,Active,,,TESTProperty Advisors (PA)
Clarity Benefit Solutions,TEST import sample - no good,20190101,8888888,,1255,2103,Active,,,TESTSupervisor of Elections (SOE)
Clarity Benefit Solutions,zzSSOTestClient1,20200101,902859049,,919,1327,Active,,,zzSSOTestClient1
DC STATE CONTINUATION ONLY,"Wellness Health Care Clinics, LLC.",20210801,824629170,,1240,2072,Active,BENWELLHC,,"Wellness Health Care Clinics, LLC."
FL STATE CONTINUATION ONLY,Atwave,20210901,371866509,,1243,2076,Active,BENATWAVE,,Atwave
Kelly Godfrey,AACRAO,20201201,522274900,,951,1372,Active,BENAACRAO,,AACRAO
Kelly Godfrey,"Abacus Associates, Inc.",20120822,133274471,,60,54,Active,BENABACUS,,"Abacus Associates, Inc."
Kelly Godfrey,Abas USA Inc.,20201201,431971769,,985,1533,Active,BENABASUS,,12879
Kelly Godfrey,Abas USA Inc.,20201201,431971769,,985,1516,Active,BENABASUS,,Abas USA Inc.
Kelly Godfrey,Advanced Battery Concepts,20210301,263254592,,1115,1689,Active,BEN9GAABC,,Advanced Battery Concepts
Kelly Godfrey,Aircraft Precision Products Inc.,20210301,381257025,,1004,1549,Active,BEN9GAAPP,,4
Kelly Godfrey,Aircraft Precision Products Inc.,20210301,381257025,,1004,1550,Active,BEN9GAAPP,,5
Kelly Godfrey,Aircraft Precision Products Inc.,20210301,381257025,,1004,1551,Active,BEN9GAAPP,,6
Kelly Godfrey,Aircraft Precision Products Inc.,20210301,381257025,,1004,1548,Active,BEN9GAAPP,,Aircraft Precision Products Inc.
Kelly Godfrey,Alaskan Brewing Company,20210701,920174192,,1209,2008,Active,BENABCOMP,,Alaskan Brewing Company
Kelly Godfrey,"Allied Vision Group, Inc.",20190701,222983482,,690,1002,Active,BEN9AVGIN,,"Allied Vision Group, Inc."
Kelly Godfrey,Allsouth Sprinkler Co,20211001,581168976,,1267,2122,Active,BENALSSPR,,Allsouth Sprinkler Co
Kelly Godfrey,"AM-Liner East, Inc.",20201101,541740179,,945,1365,Active,BENAMLINE,,"AM-Liner East, Inc."
Kelly Godfrey,American Cleaning Institute,20210101,130452240,,968,1442,Active,BENAMCLIN,,American Cleaning Institute
Kelly Godfrey,"Anago Franchising, Inc.",20181001,650585521,,605,883,Active,BEN9ANAG,,"Anago Franchising, Inc."
Kelly Godfrey,Assist America,20190901,223046391,,718,1065,Active,BENASSIST,,Assist America
Kelly Godfrey,AXIM FRINGE SOLUTIONS GROUP,20200101,452548203,,824,1204,Active,BENAXIMFS,,AXIM FRINGE SOLUTIONS GROUP
Kelly Godfrey,AXIM FRINGE SOLUTIONS GROUP,20200101,452548203,,824,1216,Active,BENAXIMFS,,FSG
Kelly Godfrey,AXIM FRINGE SOLUTIONS GROUP,20200101,452548203,,824,1217,Active,BENAXIMFS,,MRS
Kelly Godfrey,"B. Rushing Lawn & Landscaping, Inc.",20190801,542040567,,699,1015,Active,BEN9BRUSH,,"B. Rushing Lawn & Landscaping, Inc."
Kelly Godfrey,Barrick Enterprises,20210301,382165887,,1010,1559,Active,BEN9GABRK,,B&R Trucking
Kelly Godfrey,Bill's Custom Fab,20210301,383251330,,1012,1564,Active,BEN9GABILL,,1
Kelly Godfrey,Bill's Custom Fab,20210301,383251330,,1012,1565,Active,BEN9GABILL,,2
Kelly Godfrey,Bill's Custom Fab,20210301,383251330,,1012,1563,Active,BEN9GABILL,,Bill's Custom Fab
Kelly Godfrey,BIN Insurance Holdings LLC,20210101,272221604,,1019,1575,Active,BENINSURE,,Insureon
Kelly Godfrey,"BioStem Technologies, Inc.",20190301,270400416,,664,958,Active,BEN9BIOST,,"BioStem Technologies, Inc."
Kelly Godfrey,Block Electric Company,20210301,383254564,,1088,1655,Active,BEN9GABEC,,Block Electric Company
Kelly Godfrey,"Bolay Enterprises, LLC",20191001,384003175,,776,1138,Active,BENBOLAYE,,"Bolay Enterprises, LLC"
Kelly Godfrey,Bradley R Investments,20210301,383424355,,1026,1594,Active,BEN9GABRI,,Bradley R Investments
Kelly Godfrey,Brookfield Resource Management,20170601,132605596,,388,560,Active,BENBROOK,,Brookfield Resource Management
Kelly Godfrey,C&R Electric,20210301,202287461,,1018,1574,Active,BEN9GACNR,,C&R Electric
Kelly Godfrey,Central Michigan Ins,20210301,381753524,,1066,1633,Active,BEN9GACMI,,Central Michigan Ins
Kelly Godfrey,Chippewa River District Library,20210301,383419424,,1014,1568,Active,BEN9GACRD,,0
Kelly Godfrey,Chippewa River District Library,20210301,383419424,,1014,1567,Active,BEN9GACRD,,Chippewa River District Library
Kelly Godfrey,Cloudhesive,20200201,464561958,,846,1235,Active,BEN9CLDHE,,Cloudhesive
Kelly Godfrey,COBLE BUILDERS LLC,20191101,453735836,,802,1169,Active,BEN9COBLE,,COBLE BUILDERS LLC
Kelly Godfrey,Coleys Inc,20190701,341020964,,746,1095,Active,BEN9COLEY,,Coleys Inc
Kelly Godfrey,"Community of Hope, A United Methodist Congregation, Inc",20190501,650693910,,678,978,Active,BEN9CHOPE,,"Community of Hope, A United Methodist Congregation"
Kelly Godfrey,Compass Rose,20210401,461451778,,1102,1676,Active,BENCOMROS,,Compass Rose
Kelly Godfrey,Consultis Funding,20190701,141863526,,694,1008,Active,BEN9CONSU,,Consultis Funding
Kelly Godfrey,Correct Compression Operating Inc.,20210401,452660488,,1123,1699,Active,BEN9GACCO,,Correct Compression Operating Inc.
Kelly Godfrey,Creative Technologies Academy,20210301,383423215,,1068,1635,Active,BEN9GACTA,,Creative Technologies Academy
Kelly Godfrey,Custom Heating & Plumbing Inc.,20210301,383115979,,1048,1615,Active,BEN9GACHP,,Custom Heating & Plumbing Inc.
Kelly Godfrey,Deltana Enterprises Inc,20200101,592214320,,836,1219,Active,BEN9DELTA,,Deltana Enterprises Inc
Kelly Godfrey,Democratic Attorneys General Association Inc.,20210301,134220019,,1121,1697,Active,BEN9DEMAG,,DAGA
Kelly Godfrey,Deugro USA Inc,20150501,223728412,,141,191,Active,BENDEUGRO,,Deugro USA Inc
Kelly Godfrey,"Diego Beekman Mutual Housing Assoc., HDFC",20210601,760709606,,1143,1896,Active,BENDBKMHA,,"Diego Beekman Mutual Housing Assoc., HDFC"
Kelly Godfrey,Digital Promise Global,20210701,465460594,,1201,1996,Active,BENDIGPRO,,Digital Promise Global
Kelly Godfrey,Doherty Operating Corp,20210301,381584327,,1080,1647,Active,BEN9GADOC,,Doherty Operating Corp
Kelly Godfrey,"Doormark, Inc.",20181101,650483749,,602,880,Active,BEN9DOORM,,"Doormark, Inc."
Kelly Godfrey,Dufrene Machinery Inc.,20210301,382928529,,1021,1578,Active,BEN9GADUF,,RAR Electric
Kelly Godfrey,EJD Transport,20210601,383099332,,1157,1935,Active,BENGAEJDT,,
Kelly Godfrey,Ellsworth Farmers Exchange,20210301,380517390,,1078,1645,Active,BEN9GAEFE,,Ellsworth Farmers Exchange
Kelly Godfrey,"EPGD ATTORNEY AT LAW, P.A.",20201101,462134804,,967,1441,Active,BEN9EPGD,,"EPGD ATTORNEY AT LAW, P.A."
Kelly Godfrey,"Estate Investments Group, LLC",20190601,462309548,,689,1001,Active,BEN9ESTIN,,"Estate Investments Group, LLC"
Kelly Godfrey,EZONE 2.0 LLC,20190701,273473952,,757,1112,Active,BEN9EZONE,,EZONE 2.0 LLC
Kelly Godfrey,Fair Salvage Company,20210301,383282357,,1034,1602,Active,BEN9GAFSC,,Fair Salvage Company
Kelly Godfrey,Family Health Psychiatric & Counseling Center,20210401,383544324,,1130,1708,Active,BENGAFHPC,,Family Health Psychiatric & Counseling Center
Kelly Godfrey,Farmer's Co-Op Grain Co.,20210301,380530170,,1030,1598,Active,BEN9GAFCG,,Farmer's Co-Op Grain Co.
Kelly Godfrey,"Finca Microfinance Global Services, LLC",20200101,811408194,,803,1174,Active,BENFINCAM,,Domestic US
Kelly Godfrey,"Finca Microfinance Global Services, LLC",20200101,811408194,,803,1170,Active,BENFINCAM,,Finca Impact
Kelly Godfrey,"Finca Microfinance Global Services, LLC",20200101,811408194,,803,1175,Active,BENFINCAM,,International
Kelly Godfrey,"Firstlantic Healthcare Management Group, Inc.",20181101,472050075,,609,887,Active,BEN9FHMG,,"Firstlantic Healthcare Management Group, Inc."
Kelly Godfrey,"Funzalo & Canteet, Inc",20210101,264238018,,987,1518,Active,BEN9FUNZ,,"Funzalo & Canteet, Inc"
Kelly Godfrey,Gladwin City Housing Commission,20210301,382086116,,1035,1603,Active,BEN9GAGCH,,Gladwin City Housing Commission
Kelly Godfrey,"Global InfoTek, Inc.",20211201,541791856,,1305,2206,Active,BENGLOTEK,,"Global InfoTek, Inc."
Kelly Godfrey,Gold Eagle Company,20190101,362435667,,604,882,Active,BENGLDEGL,,Gold Eagle Company
Kelly Godfrey,"Gray Taxidermy, Inc.",20181101,591832979,,611,889,Active,BEN9GRAY,,"Gray Taxidermy, Inc."
Kelly Godfrey,Great Lakes Surgical Associates,20210301,383582684,,1119,1693,Active,BEN9GAGLS,,Great Lakes Surgical Associates
Kelly Godfrey,"Green Scientific Labs, LLC",20191201,825313627,,830,1211,Active,BEN9GRSCL,,"Green Scientific Labs, LLC"
Kelly Godfrey,Greendale Holdings,20210601,264457229,,1162,1941,Active,BEN9GAGHL,,Greendale Holdings COBRA
Kelly Godfrey,Harrison Design Associates Inc.,20210101,582077818,,971,1448,Active,BENHDA,,California
Kelly Godfrey,Harrison Design Associates Inc.,20210101,582077818,,971,1447,Active,BENHDA,,East Coast
Kelly Godfrey,Harrison Design Associates Inc.,20210101,582077818,,971,1446,Active,BENHDA,,Harrison Design Associates Inc.
Kelly Godfrey,Harvey Milling Company,20210301,381744621,,1114,1688,Active,BEN9GAHMC,,Harvey Milling Company
Kelly Godfrey,Helios Rising Inc.,20210301,471561037,,1024,1585,Active,BEN9GAHEL,,Helios Rising Inc.
Kelly Godfrey,Highland Plastics Inc,20210301,382977128,,1070,1637,Active,BEN9GAHPI,,Highland Plastics Inc
Kelly Godfrey,"Home Care Solutions, Inc.",20180801,611660227,,582,851,Active,BEN9HCSOL,,"Home Care Solutions, Inc."
Kelly Godfrey,Home Loan Investment Bank,20160601,50283864,,239,344,Active,BENHLIB,,Beara
Kelly Godfrey,Home Loan Investment Bank,20160601,50283864,,239,304,Active,BENHLIB,,Home Loan Investment Bank
Kelly Godfrey,Home Loan Investment Bank,20160601,50283864,,239,538,Active,BENHLIB,,nevada
Kelly Godfrey,Home Loan Investment Bank,20160601,50283864,,239,578,Active,BENHLIB,,Ocean Bank FSB
Kelly Godfrey,Home Loan Investment Bank,20160601,50283864,,239,343,Active,BENHLIB,,Triton
Kelly Godfrey,Hopkins and Company,20210101,460955689,,990,1523,Active,BEN9HPKNS,,Hopkins and Company
Kelly Godfrey,"Housing Trust Group, LLC",20201001,205641453,,953,1374,Active,BENHOUSE,,"Housing Trust Group, LLC"
Kelly Godfrey,Hunter's Manufacturing Company Inc.,20161001,341757647,,296,404,Active,BENHUNMFG,,TenPoint Crossbow Technologies
Kelly Godfrey,Indian River County BOCC,20211001,596000674,,1239,2068,Active,BENIRCBOC,,Board of County Commissions (BOCC)
Kelly Godfrey,Indian River County BOCC,20211001,596000674,,1239,2069,Active,BENIRCBOC,,Clerk of Court (COC)
Kelly Godfrey,Indian River County BOCC,20211001,596000674,,1239,2067,Active,BENIRCBOC,,Indian River County
Kelly Godfrey,Indian River County BOCC,20211001,596000674,,1239,2070,Active,BENIRCBOC,,Property Advisors (PA)
Kelly Godfrey,Indian River County BOCC,20211001,596000674,,1239,2071,Active,BENIRCBOC,,Supervisor of Elections (SOE)
Kelly Godfrey,Ingersoll CM Systems LLC,20210301,810620260,,1089,1656,Active,BEN9GAING,,Ingersoll CM Systems LLC
Kelly Godfrey,Ingersoll CM Systems LLC,20210301,810620260,,1089,1657,Active,BEN9GAING,,Ingersoll Productions Systems LLC
Kelly Godfrey,Innodata Inc.,20150101,133475943,,125,214,Active,BENINNO,,Innodata Media Miser
Kelly Godfrey,Innodata Inc.,20150101,133475943,,125,213,Active,BENINNO,,"Innodata Synodex, LLC"
Kelly Godfrey,Innodata Inc.,20150101,133475943,,125,159,Active,BENINNO,,"Innodata, Inc."
Kelly Godfrey,Institute for Excellence,20210301,383635927,,1028,1596,Active,BEN9GAIFE,,Institute for Excellence
Kelly Godfrey,Integrated Database Systems Inc.,20211001,364578225,,1250,2086,Active,BENIDSI,,Integrated Database Systems Inc.
Kelly Godfrey,Integrity Solutions Field Services,20210401,464364590,,1129,1705,Active,BEN9GAIFSF,,Integrity Solutions Field Services
Kelly Godfrey,Isabella Community Credit Union,20210301,381646635,,1107,1681,Active,BEN9GAICCU,,Isabella Community Credit Union
Kelly Godfrey,Isabella County Transportation Commission,20210301,382161440,,1002,1539,Active,BENGA9ICTC,,Isabella County Transportation Commission
Kelly Godfrey,Kieffs Roofing Inc.,20210301,382409568,,1094,1664,Active,BEN9GAKIE,,Kieffs Roofing Inc.
Kelly Godfrey,"KRA Insurance Agency, Inc.",20180101,222133074,,474,681,Active,BENKRA,,"KRA Insurance Agency, Inc."
Kelly Godfrey,Krapohl Ford & Lincoln Company,20210301,381343144,,1011,1562,Active,BEN9GAKFLC,,0
Kelly Godfrey,Krapohl Ford & Lincoln Company,20210301,381343144,,1011,1561,Active,BEN9GAKFLC,,2
Kelly Godfrey,Krapohl Ford & Lincoln Company,20210301,381343144,,1011,1560,Active,BEN9GAKFLC,,Krapohl Ford & Lincoln Company
Kelly Godfrey,"KSM Electronics, Inc.",20190601,591609876,,676,976,Active,BEN9KSMEL,,Florida Employees
Kelly Godfrey,"KSM Electronics, Inc.",20190601,591609876,,676,975,Active,BEN9KSMEL,,"KSM Electronics, Inc."
Kelly Godfrey,"Landreth Enterprises, LLC",20211201,352523673,,1302,2188,Active,BENLANDRE,,"Landreth Enterprises, LLC"
Kelly Godfrey,Lehman Pipe and Plumbing Supply Inc,20200601,590576183,,892,1296,Active,BEN9LEHPPS,,Lehman Pipe and Plumbing Supply Inc
Kelly Godfrey,Mahwah Sales and Service Inc,20160101,221694208,,181,350,Active,BEN9MAHWA,,D & D Auto Parts Inc
Kelly Godfrey,Mahwah Sales and Service Inc,20160101,221694208,,181,237,Active,BEN9MAHWA,,Mahwah Sales and Service Inc
Kelly Godfrey,Mark Harwell Trucking LLC,20210301,383515325,,1053,1620,Active,BEN9GAMHT,,Mark Harwell Trucking LLC
Kelly Godfrey,Marlette Oil and Gas Company,20210301,380792390,,1017,1572,Active,BEN9GAMAR,,Marlette Oil and Gas Company
Kelly Godfrey,"Maydan, LLC",20210201,821724092,,1051,1618,Active,BEN9MAYDN,,"Maydan, LLC"
Kelly Godfrey,MCC Mecosta Tullymore Resort,20210301,830457540,,1056,1623,Active,BEN9GAMCC,,MCC Mecosta Tullymore Resort
Kelly Godfrey,Merchandise Outlet Inc.,20210301,381744621,,1054,1621,Active,BEN9GAMOI,,Merchandise Outlet Inc.
Kelly Godfrey,Mount Pleasant Community Church,20210301,383115979,,1037,1605,Active,BEN9GAMTP,,Mt. Pleasant Community Church
Kelly Godfrey,"Mowrey Elevator Co., Inc.",20191001,591718363,,780,1142,Active,BEN9MOWRY,,"Mowrey Elevator Co., Inc."
Kelly Godfrey,"NationsHearing, LLC",20190201,474660944,,643,927,Active,BEN9NATHR,,"NationsHearing, LLC"
Kelly Godfrey,"Nautical Furnishings, LLC",20190301,464101026,,663,956,Active,BEN9NAUFU,,"Nautical Furnishings, LLC"
Kelly Godfrey,Nephrology Associates of South Miami PA,20190601,591837768,,687,999,Active,BEN9NEPHR,,Nephrology Associates of South Miami PA
Kelly Godfrey,"Nexus Shooting, LLC",20181101,453165899,,598,873,Active,BEN9NEXUS,,"Nexus Shooting, LLC"
Kelly Godfrey,NP Inc,20190101,650709224,,632,910,Active,BEN9NPINC,,NP Inc
Kelly Godfrey,Outbound Engine Inc.,20160826,272906764,,269,2089,Active,BENOUTENG,,Boater’s World Marine Centers LLC
